Using somtoolbox.jar


Nearest neighbours to 'metal_punk\metal_punk_7-heavenly_rain.mp3', using distance metric: L2
Rank	InputName                                                  	Distance
1	metal_punk\metal_punk_6-last_depression.mp3                	4.389258898103746
2	metal_punk\metal_punk_artist_77_album_1_track_2.mp3        	5.843731037456526
3	rock_pop\rock_pop_artist_107_album_1_track_1.mp3           	5.890176253909594
4	metal_punk\metal_punk_artist_79_album_3_track_2.mp3        	5.908606274595576
5	metal_punk\metal_punk_artist_76_album_1_track_3.mp3        	6.1351761292908735
6	metal_punk\metal_punk_10-forshadowing_the_endless_quest.mp3	6.198047682622141
7	metal_punk\metal_punk_artist_82_album_3_track_1.mp3        	6.2344159046228915
8	metal_punk\metal_punk_4-what's_wrong_with_my_footm.mp3     	6.274032137908719
9	rock_pop\rock_pop_12-rotgut.mp3                            	6.291759531581535
10	rock_pop\rock_pop_artist_99_album_1_track_2.mp3            	6.2940737741313235
11	rock_pop\rock_pop_artist_101_album_1_track_1.mp3           	6.3033554275936
12	rock_pop\rock_pop_2-middle_age_suicide.mp3                 	6.312011806454356
13	metal_punk\metal_punk_9-perfect_crime.mp3                  	6.353902498447674
14	metal_punk\metal_punk_3-new_world_whore.mp3                	6.389440897997606
15	rock_pop\rock_pop_artist_94_album_1_track_3.mp3            	6.532060302095229
16	rock_pop\rock_pop_11-rock_n_roll_sweetheart.mp3            	6.532430691439327
17	rock_pop\rock_pop_8-devil's_daughter.mp3                   	6.539915579694475
18	metal_punk\metal_punk_artist_82_album_1_track_1.mp3        	6.5593082724438485
19	metal_punk\metal_punk_8-paper_tiger.mp3                    	6.585063285925933
20	rock_pop\rock_pop_9-situation.mp3                          	6.591855765991352
21	metal_punk\metal_punk_artist_83_album_1_track_2.mp3        	6.636533522453874
22	rock_pop\rock_pop_artist_102_album_2_track_2.mp3           	6.687608541867427
23	metal_punk\metal_punk_2-stay.mp3                           	6.69790281436119
24	rock_pop\rock_pop_13-every_day_like_saturday.mp3           	6.705008558906969
25	rock_pop\rock_pop_7-mine_tonite.mp3                        	6.709098718194456
26	metal_punk\metal_punk_1-party_patrol.mp3                   	6.713556309070702
27	metal_punk\metal_punk_4-right_on_target.mp3                	6.786486673537727
28	rock_pop\rock_pop_artist_102_album_2_track_3.mp3           	6.809055559179775
29	rock_pop\rock_pop_1-i'm_alive.mp3                          	6.836902799926658
30	metal_punk\metal_punk_6-gone_to_the_other_room.mp3         	6.840536304025549
31	rock_pop\rock_pop_14-higher_education.mp3                  	6.898812896842343
32	metal_punk\metal_punk_3-just_like_your_mom.mp3             	6.904828213018426
33	world\world_1-sweet_dissonance.mp3                         	6.924409425498175
34	metal_punk\metal_punk_artist_77_album_1_track_3.mp3        	6.970239325688236
35	rock_pop\rock_pop_3-feel_alive.mp3                         	7.059907866353106
36	metal_punk\metal_punk_artist_82_album_3_track_2.mp3        	7.060662564546482
37	metal_punk\metal_punk_artist_77_album_5_track_2.mp3        	7.093986120282488
38	rock_pop\rock_pop_artist_94_album_1_track_4.mp3            	7.125709717033058
39	rock_pop\rock_pop_artist_94_album_1_track_1.mp3            	7.1290998701793775
40	metal_punk\metal_punk_11-donkey_punch.mp3                  	7.180970088204241
41	metal_punk\metal_punk_6-in_my_livid_eyes.mp3               	7.191730220253598
42	metal_punk\metal_punk_artist_76_album_2_track_1.mp3        	7.210181420442368
43	rock_pop\rock_pop_6-rnning_on_the_edge.mp3                 	7.210804049239313
