Using somtoolbox.jar


Nearest neighbours to 'electronic\electronic_1-dezert.mp3', using distance metric: L1
Rank	InputName                                                	Distance
1	rock_pop\rock_pop_artist_88_album_1_track_1.mp3          	53.49307147292093
2	electronic\electronic_5-i_just_wanna_be_dancin.mp3       	54.86262525865449
3	electronic\electronic_artist_46_album_2_track_2.mp3      	55.20627113035063
4	electronic\electronic_9-the_fate.mp3                     	56.14319600559135
5	electronic\electronic_artist_49_album_1_track_1.mp3      	59.182607705902555
6	world\world_artist_124_album_5_track_1.mp3               	59.77221659773781
7	world\world_artist_124_album_7_track_2.mp3               	59.9590643157271
8	electronic\electronic_artist_64_album_1_track_1.mp3      	61.52490377290332
9	world\world_artist_124_album_1_track_2.mp3               	62.25330758569698
10	metal_punk\metal_punk_artist_77_album_2_track_1.mp3      	62.29429232021954
11	rock_pop\rock_pop_artist_89_album_1_track_1.mp3          	62.38661157178471
12	rock_pop\rock_pop_5-j'en_suis_desolee.mp3                	62.55007924575122
13	electronic\electronic_artist_59_album_1_track_2.mp3      	63.36666001982718
14	electronic\electronic_artist_47_album_1_track_3.mp3      	64.77007097524495
15	electronic\electronic_5-the_persuaders_dub.mp3           	64.77807447557622
16	electronic\electronic_4-loopatchka.mp3                   	64.90744504005846
17	electronic\electronic_artist_46_album_1_track_3.mp3      	64.94128156903307
18	world\world_artist_114_album_1_track_1.mp3               	65.02897347820682
19	rock_pop\rock_pop_12-heaven's_the_place.mp3              	66.18773072045549
20	electronic\electronic_artist_67_album_3_track_1.mp3      	67.08210609183539
21	electronic\electronic_15-fajront.mp3                     	67.26799013922779
22	electronic\electronic_6-sunday.mp3                       	67.46615518286659
23	electronic\electronic_artist_67_album_3_track_2.mp3      	67.77594438358531
24	rock_pop\rock_pop_6-love_u_like_a_train.mp3              	68.24469488896885
25	rock_pop\rock_pop_4-leisure_waltz.mp3                    	68.25698707558719
26	rock_pop\rock_pop_13-tips_and_not_trouble.mp3            	68.37584087612468
27	rock_pop\rock_pop_artist_107_album_1_track_2.mp3         	69.01193984214325
28	electronic\electronic_9-scava.mp3                        	69.05492864560367
29	rock_pop\rock_pop_artist_86_album_1_track_1.mp3          	69.8640238870933
30	rock_pop\rock_pop_7-i_think_i_started_a_trend.mp3        	69.92837643218681
31	electronic\electronic_9-taketa.mp3                       	70.70160026769838
32	world\world_artist_114_album_1_track_2.mp3               	70.7661618472397
33	rock_pop\rock_pop_artist_95_album_1_track_1.mp3          	70.87729542834357
34	electronic\electronic_artist_45_album_1_track_1.mp3      	71.10256870895768
35	electronic\electronic_8-na_bednicke_stal.mp3             	71.18695126177028
36	rock_pop\rock_pop_artist_93_album_1_track_1.mp3          	71.32673016115663
37	electronic\electronic_2-catatonic_convertor.mp3          	71.62189995824335
38	electronic\electronic_artist_67_album_2_track_2.mp3      	72.14839536319339
39	electronic\electronic_1-sunset_(138_bpm_remix).mp3       	72.36202147069991
40	electronic\electronic_1-push.mp3                         	72.41545848765534
41	rock_pop\rock_pop_artist_100_album_3_track_3.mp3         	72.47119419867599
42	electronic\electronic_artist_45_album_1_track_3.mp3      	72.50906922434777
